,num_neighbors,nearest_neighbor_dist,average_dist,metal_atomic_number,metal_atomic_radius_rahm,metal_atomic_radius,metal_atomic_volume,metal_covalent_radius_cordero,metal_electron_affinity,metal_electronegativity_allen,metal_electronegativity_mulliken,metal_electrophilicity,metal_hardness,metal_mendeleev_number,metal_nvalence,metal_proton_affinity,metal_softness,metal_vdw_radius,metal_oxistate,metal_ion_energy_1,metal_ion_energy_2,metal_ion_energy_3,closest_neighbor_atomic_number,closest_neighbor_atomic_radius_rahm,closest_neighbor_atomic_radius,closest_neighbor_atomic_volume,closest_neighbor_covalent_radius_cordero,closest_neighbor_electron_affinity,closest_neighbor_electronegativity_allen,closest_neighbor_electronegativity_mulliken,closest_neighbor_electrophilicity,closest_neighbor_hardness,closest_neighbor_mendeleev_number,closest_neighbor_nvalence,closest_neighbor_proton_affinity,closest_neighbor_softness,closest_neighbor_vdw_radius,closest_neighbor_oxistate,closest_neighbor_ion_energy_1,closest_neighbor_ion_energy_2,closest_neighbor_ion_energy_3
66,9,75.78839913329486,78.01715825579976,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
67,4,75.3541616083468,76.94585381170825,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
68,14,80.28239743383378,82.54359269910485,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
69,5,68.68672257342479,70.15042439949585,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
70,14,85.22410784206838,88.07286591115769,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
71,6,75.46326354945677,77.13384265596902,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
72,10,77.32740347543073,79.0478147142229,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
73,5,78.46514336204032,80.4135524017662,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
74,4,77.98825131794902,79.04720440368541,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,1,154.0,25.0,14.1,31.0,0.754195,13.61,7.176314502567999,2.00476999140139,6.422119502568,105,1,,0.07785591653971341,110.00000000000001,-1,13.598434005136,0.0,0.0
75,6,65.67906293411828,67.21671888789398,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
76,8,77.21432371877867,79.88151809818524,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
77,9,73.85984637617248,75.83871806382189,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,17,206.0,100.0,18.7,102.0,3.612725,16.97,8.2901775,3.673315922583194,4.677452499999999,107,7,513.6,0.1068957942384236,175.0,-1,12.96763,23.81364,39.8
78,7,80.1815763363399,81.72242559472694,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
79,8,69.3478127655605,71.33500958622648,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,14,231.99999999999997,110.0,12.1,111.00000000000001,1.3895211,11.33,4.77060205,1.6827934805482991,3.3810809500000003,88,4,837.0,0.14788170037750795,210.0,-4,8.151683,16.345845,33.493
80,4,77.52344855236731,79.54822907742451,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
81,9,77.63280428925312,80.23057189242935,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
82,5,65.70556779819472,68.27741172616874,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
83,1,87.21591996137099,87.21591996137099,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
84,10,71.0332910614743,73.76239716959395,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
85,10,76.73461501819602,79.07488234432587,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,14,231.99999999999997,110.0,12.1,111.00000000000001,1.3895211,11.33,4.77060205,1.6827934805482991,3.3810809500000003,88,4,837.0,0.14788170037750795,210.0,-4,8.151683,16.345845,33.493
86,1,72.48138122432846,72.48138122432846,53,238.0,140.0,25.7,139.0,3.0590368,13.95,6.7551483999999995,3.0864889135126865,3.6961116,109,7,608.2,0.1352773006096461,198.0,-1,10.45126,19.13126,29.57,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
87,14,74.04235624960788,75.93423381361109,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
88,3,61.17335930217964,61.92263706106173,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773
89,6,71.87663498366463,74.58335193619227,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,16,214.0,100.0,15.5,105.0,2.07710403,15.31,6.218557015,2.3343529124239053,4.141452985000001,100,6,664.3,0.1207305749482026,180.0,-2,10.36001,23.33788,34.856
90,5,70.90008786961994,72.5079972835186,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
91,7,75.63497940362481,78.02897259923574,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
92,6,76.77870167212713,78.76822690398929,35,219.0,115.0,23.5,120.0,3.3635882000000006,15.88,7.5886991,3.4075054710599915,4.2251109,108,7,554.4,0.11834008901399488,185.0,-1,11.81381,21.591,35.0,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
93,5,71.45404404315533,73.91844467007623,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
94,4,72.33179316564068,74.08020288057367,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
95,9,74.37225456994076,76.92178577285861,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,53,238.0,140.0,25.7,139.0,3.0590368,13.95,6.7551483999999995,3.0864889135126865,3.6961116,109,7,608.2,0.1352773006096461,198.0,-1,10.45126,19.13126,29.57
96,5,82.70546715269529,85.20167464814494,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
97,7,76.80394249447708,78.59057846296261,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
98,6,91.06961960667861,92.93782592524447,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
99,9,68.7285617814493,70.7951709849669,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
100,13,72.28955679342045,74.64397321076795,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
101,5,72.57566224086149,74.20893415735443,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
102,7,71.59914868551915,73.93171935393526,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
103,6,83.68802958666792,85.2681202550575,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
104,5,71.28967266596484,72.9155085036643,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
105,10,65.36284184210282,67.21429519011754,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
106,5,68.65425744873303,70.89648066390725,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
107,9,78.069421254237,79.95202452207984,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
108,1,78.48992098779799,78.48992098779799,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
109,11,62.093554499921126,64.5716441552216,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
110,11,59.72868834319531,62.05726223583545,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,16,214.0,100.0,15.5,105.0,2.07710403,15.31,6.218557015,2.3343529124239053,4.141452985000001,100,6,664.3,0.1207305749482026,180.0,-2,10.36001,23.33788,34.856
111,6,70.700148333855,72.44062295239515,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
112,7,75.23883595009832,77.21324285518695,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
113,4,72.27426919295625,74.07501553696581,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
114,3,82.53863744240755,83.72921196991918,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
115,8,70.68007285304165,73.4234204535262,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
116,3,78.35346693343685,79.75946592237982,53,238.0,140.0,25.7,139.0,3.0590368,13.95,6.7551483999999995,3.0864889135126865,3.6961116,109,7,608.2,0.1352773006096461,198.0,-1,10.45126,19.13126,29.57,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
117,7,68.44612534501769,70.48930535147754,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
118,8,71.39878940362284,73.25985194339759,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
119,5,76.1860531105122,77.58531737907676,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
120,11,74.0340241088113,76.52941959067316,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
121,5,82.25528168854878,84.16939888668803,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
122,4,73.43489728469035,74.99266807226047,57,284.0,195.0,22.5,206.99999999999997,0.47,,3.02345,0.894990101871977,2.55345,13,3,1013.0,0.1958135072157277,243.00000000000003,3,5.5769,11.18492,19.1773,6,190.0,70.0,5.3,73.0,1.262119,15.05,6.2612075,1.960493365843406,4.9990885,87,4,,0.10001823332393495,170.0,-4,11.260296,24.3845,47.88778
123,4,72.6116030833196,74.31582641287312,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
124,7,75.49941604449499,77.70791478688291,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,8,171.0,60.0,14.0,66.0,1.4611135,21.36,7.53958375,2.337978174823841,6.0784702500000005,99,6,485.2,0.08225753839956688,152.0,-2,13.618054,35.12111,54.93554
125,7,73.98001564663858,75.62598071803157,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
126,8,81.62329390395102,83.57474004028992,39,274.0,180.0,19.8,190.0,0.307,6.631,3.26213,0.9002558378903806,2.9551299999999996,12,3,967.0,0.16919729419687124,231.99999999999997,3,6.21726,12.224,20.52441,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
127,5,68.19173174160748,70.61087716118266,21,263.0,160.0,15.0,170.0,0.188,7.042000000000001,3.374745,0.8934589851890408,3.186745,11,3,914.0,0.15689990884115296,215.0,3,6.56149,12.79977,24.756838,7,179.0,65.0,17.3,71.0,-1.4,18.13,6.5670649999999995,1.353269450990578,7.967065,93,5,342.2,0.06275836835773274,155.0,-3,14.53413,29.60125,47.4453
